HEAT_ID,Material_Code,NAME,WEIGHT
1805080,117,REGULAR SHRED,24748.5
1805080,119,RAIL CROPS,4934.2
1805080,113,PIG IRON,33200.7
1805080,120,RAILROAD WHEELS,5030.8
1805080,166,HBI,7525.6
1805080,210,T-BARS,4709.2
1805080,114,PIT SCRAP,4423.9
1805082,114,PIT SCRAP,4225.7
1805082,120,RAILROAD WHEELS,4610.3
1805082,166,HBI,10849.5
1805082,117,REGULAR SHRED,24737.1
1805082,119,RAIL CROPS,4332.7
1805082,113,PIG IRON,32826.1
1805082,210,T-BARS,4601.2
1805082,126,#1 BUSHELING,66198.3
1805084,114,PIT SCRAP,4309.6
1805084,210,T-BARS,3991.6
1805084,120,RAILROAD WHEELS,4743.2
1805084,166,HBI,8231.4
1805084,113,PIG IRON,32766.6
1805084,117,REGULAR SHRED,25023.8
1805084,119,RAIL CROPS,4769.5
1805084,126,#1 BUSHELING,67664.3
1805086,117,REGULAR SHRED,24461.8
1805086,119,RAIL CROPS,4476.5
1805086,113,PIG IRON,30986.3
1805086,126,#1 BUSHELING,68241.7
1805086,120,RAILROAD WHEELS,4637.5
1805086,166,HBI,10373.7
1805086,210,T-BARS,4037.9
1805086,114,PIT SCRAP,4194.4
1805088,126,#1 BUSHELING,63825.1
1805088,210,T-BARS,4534.6
1805088,113,PIG IRON,29799.7
1805088,117,REGULAR SHRED,23513.8
1805088,119,RAIL CROPS,4259.7
1805088,120,RAILROAD WHEELS,4195.7
1805088,166,HBI,7326.4
1805088,114,PIT SCRAP,4428.4
1805090,114,PIT SCRAP,4203
1805090,120,RAILROAD WHEELS,5003.1
1805090,166,HBI,10199.9
1805090,117,REGULAR SHRED,24053.6
1805090,119,RAIL CROPS,3980.7
1805090,113,PIG IRON,31013.1
1805090,210,T-BARS,4263.3
1805090,126,#1 BUSHELING,60120.1
1805092,126,#1 BUSHELING,66734.9
1805092,120,RAILROAD WHEELS,4702.4
1805092,166,HBI,9181.6
1805092,113,PIG IRON,32597
1805092,210,T-BARS,5298.9
1805092,117,REGULAR SHRED,24633.7
1805092,119,RAIL CROPS,4790.8
1805092,114,PIT SCRAP,4346.3
1805094,114,PIT SCRAP,4199.8
1805094,117,REGULAR SHRED,21820.1
1805094,119,RAIL CROPS,4261.5
1805094,210,T-BARS,4588.1
1805094,113,PIG IRON,31625.4
1805094,120,RAILROAD WHEELS,4705.6
1805094,166,HBI,10663.5
1805094,126,#1 BUSHELING,70259.7
1805096,126,#1 BUSHELING,74300.8
1805096,210,T-BARS,5061.6
1805096,113,PIG IRON,33589.5
1805096,117,REGULAR SHRED,21838.2
1805096,119,RAIL CROPS,5004.5
1805096,120,RAILROAD WHEELS,5063.5
1805096,166,HBI,6604.8
1805096,114,PIT SCRAP,4397.6
1805098,114,PIT SCRAP,4750
1805098,118,KNOWN COPPER SHRED,30358.1
1805098,210,T-BARS,4522.8
1805098,113,PIG IRON,27153.4
1805098,119,RAIL CROPS,4655.7
1805098,120,RAILROAD WHEELS,4441.6
1805098,166,HBI,11429.6
1805098,182,MISC SCRAP,11309
1805098,126,#1 BUSHELING,53605.6
1805100,114,PIT SCRAP,4597.6
1805100,118,KNOWN COPPER SHRED,29787
1805100,166,HBI,11707.7
1805100,182,MISC SCRAP,11682.3
1805100,113,PIG IRON,27692.8
1805100,126,#1 BUSHELING,53412.8
1805100,120,RAILROAD WHEELS,4298.2
1805100,119,RAIL CROPS,4751.8
1805100,210,T-BARS,4567.7
1805102,126,#1 BUSHELING,58589.2
1805102,120,RAILROAD WHEELS,4372.6
1805102,166,HBI,10574.2
1805102,182,MISC SCRAP,10926.6
1805102,119,RAIL CROPS,4437.5
1805102,113,PIG IRON,25051.9
1805102,210,T-BARS,4183
1805102,118,KNOWN COPPER SHRED,29888.6
1805102,114,PIT SCRAP,4428.9
1805104,113,PIG IRON,25931
1805104,118,KNOWN COPPER SHRED,29461.3
1805104,210,T-BARS,4309.6
1805104,120,RAILROAD WHEELS,4419.8
1805104,166,HBI,10640.4
1805104,182,MISC SCRAP,10846.8
1805104,119,RAIL CROPS,4228.8
1805104,114,PIT SCRAP,4462.4
1805104,126,#1 BUSHELING,58425.5
1805106,114,PIT SCRAP,4350.4
1805106,118,KNOWN COPPER SHRED,29875.9
1805106,210,T-BARS,4298.7
1805106,113,PIG IRON,25172.6
1805106,119,RAIL CROPS,4002.5
1805106,120,RAILROAD WHEELS,4768.2
1805106,166,HBI,10533.3
1805106,182,MISC SCRAP,10610
1805106,126,#1 BUSHELING,58932.2
1805110,120,RAILROAD WHEELS,4823.5
1805110,166,HBI,10470.3
1805110,182,MISC SCRAP,10530.2
1805110,126,#1 BUSHELING,58482.6
1805110,210,T-BARS,4285.1
1805110,119,RAIL CROPS,4301
1805110,113,PIG IRON,24596.5
1805110,114,PIT SCRAP,4421.2
1805110,118,KNOWN COPPER SHRED,30451.5
1805112,114,PIT SCRAP,4226.6
1805112,210,T-BARS,4344.1
1805112,120,RAILROAD WHEELS,4519.1
1805112,166,HBI,10612.7
1805112,126,#1 BUSHELING,73180.9
1805112,113,PIG IRON,30914.6
1805112,117,REGULAR SHRED,20049.3
1805112,119,RAIL CROPS,4378.5
1805114,120,RAILROAD WHEELS,4455.6
1805114,166,HBI,10763.8
1805114,210,T-BARS,4232
1805114,117,REGULAR SHRED,21043.5
1805114,119,RAIL CROPS,4224.3
1805114,126,#1 BUSHELING,71206.8
1805114,113,PIG IRON,31728.4
1805114,114,PIT SCRAP,4162.6
1805116,114,PIT SCRAP,4220.2
1805116,113,PIG IRON,32700
1805116,117,REGULAR SHRED,21243.6
1805116,119,RAIL CROPS,3978
1805116,210,T-BARS,4264.2
1805116,126,#1 BUSHELING,70317.3
1805116,120,RAILROAD WHEELS,4600.3
1805116,166,HBI,11083.5
1805118,114,PIT SCRAP,5090.2
1805118,113,PIG IRON,31962.9
1805118,126,#1 BUSHELING,68864.5
1805118,117,REGULAR SHRED,21523.4
1805118,119,RAIL CROPS,4431.1
1805118,210,T-BARS,4456.6
1805118,120,RAILROAD WHEELS,4821.2
1805118,166,HBI,11121.2
1805120,120,RAILROAD WHEELS,4243.4
1805120,166,HBI,10534.7
1805120,126,#1 BUSHELING,72093.6
1805120,210,T-BARS,4300.5
1805120,117,REGULAR SHRED,21004.1
1805120,119,RAIL CROPS,4605.8
1805120,113,PIG IRON,31595
1805120,114,PIT SCRAP,4257
1805122,210,T-BARS,4368.6
1805122,117,REGULAR SHRED,21151.9
1805122,119,RAIL CROPS,4297.8
1805122,126,#1 BUSHELING,71496.7
1805122,113,PIG IRON,31929.8
1805122,120,RAILROAD WHEELS,4556.3
1805122,166,HBI,10749.2
1805122,114,PIT SCRAP,4129.1
1805124,126,#1 BUSHELING,72408.9
1805124,120,RAILROAD WHEELS,4623
1805124,166,HBI,10736.5
1805124,117,REGULAR SHRED,20944.2
1805124,119,RAIL CROPS,4414.8
1805124,113,PIG IRON,31270.2
1805124,210,T-BARS,4434.3
1805124,114,PIT SCRAP,4301
1805126,114,PIT SCRAP,4169.9
1805126,210,T-BARS,4436.1
1805126,113,PIG IRON,32267.7
1805126,117,REGULAR SHRED,21821.9
1805126,119,RAIL CROPS,4274.2
1805126,120,RAILROAD WHEELS,4753.7
1805126,166,HBI,10689.4
1805126,126,#1 BUSHELING,69903.2
1805128,114,PIT SCRAP,4373.5
1805128,120,RAILROAD WHEELS,4968.7
1805128,166,HBI,10723.8
1805128,117,REGULAR SHRED,21939.4
1805128,119,RAIL CROPS,4774.5
1805128,113,PIG IRON,31428.5
1805128,210,T-BARS,4536.8
1805128,126,#1 BUSHELING,73109.2
1805130,126,#1 BUSHELING,70285.1
1805130,210,T-BARS,4444.8
1805130,113,PIG IRON,31541
1805130,117,REGULAR SHRED,20023.4
1805130,119,RAIL CROPS,4288.7
1805130,120,RAILROAD WHEELS,4401.7
1805130,114,PIT SCRAP,4123.2
1805130,166,HBI,10577.8
1805132,120,RAILROAD WHEELS,5106.5
1805132,166,HBI,10107.9
1805132,114,PIT SCRAP,4310.9
1805132,117,REGULAR SHRED,20096
1805132,113,PIG IRON,31150
1805132,210,T-BARS,4859.8
1805132,119,RAIL CROPS,4592.6
1805132,126,#1 BUSHELING,71322.5
1805134,126,#1 BUSHELING,70234.3
1805134,117,REGULAR SHRED,20450.2
1805134,119,RAIL CROPS,4620.8
1805134,210,T-BARS,4394.9
1805134,113,PIG IRON,31385.5
1805134,114,PIT SCRAP,4012
1805134,120,RAILROAD WHEELS,4751.8
1805134,166,HBI,8566.6
1805136,126,#1 BUSHELING,69935
1805136,113,PIG IRON,31827.7
1805136,210,T-BARS,4880.2
1805136,117,REGULAR SHRED,19974.9
1805136,119,RAIL CROPS,4613.9
1805136,114,PIT SCRAP,4447
1805136,120,RAILROAD WHEELS,4573.6
1805136,166,HBI,10840
1805138,120,RAILROAD WHEELS,4648
1805138,166,HBI,12238.4
1805138,114,PIT SCRAP,4616.2
1805138,117,REGULAR SHRED,20778.6
1805138,119,RAIL CROPS,4582.6
1805138,113,PIG IRON,31222.2
1805138,210,T-BARS,4538.7
1805138,126,#1 BUSHELING,66970.3
1805140,117,REGULAR SHRED,20705.2
1805140,119,RAIL CROPS,4550.4
1805140,113,PIG IRON,32556.2
1805140,126,#1 BUSHELING,73417.6
1805140,210,T-BARS,4291
1805140,120,RAILROAD WHEELS,4941.9
1805140,166,HBI,10712.1
1805140,114,PIT SCRAP,4407.6
1805142,117,REGULAR SHRED,20389.9
1805142,119,RAIL CROPS,4345.4
1805142,113,PIG IRON,30649.3
1805142,126,#1 BUSHELING,73935.6
1805142,210,T-BARS,4125
1805142,114,PIT SCRAP,4132.2
1805142,120,RAILROAD WHEELS,4693.8
1805142,166,HBI,10181.3
1805144,114,PIT SCRAP,4264.7
1805144,120,RAILROAD WHEELS,6113.1
1805144,166,HBI,8074.9
1805144,210,T-BARS,4218.9
1805144,126,#1 BUSHELING,71938.5
1805144,113,PIG IRON,32604.7
1805144,117,REGULAR SHRED,20468.8
1805144,119,RAIL CROPS,4546.4
1805146,120,RAILROAD WHEELS,4551.8
1805146,166,HBI,9287.3
1805146,114,PIT SCRAP,4067.4
1805146,210,T-BARS,3721.7
1805146,126,#1 BUSHELING,71009.5
1805146,113,PIG IRON,28069.7
1805146,117,REGULAR SHRED,19239.6
1805146,119,RAIL CROPS,3524.4
1805150,113,PIG IRON,28223
1805150,114,PIT SCRAP,4042.4
1805150,126,#1 BUSHELING,70177.6
1805150,120,RAILROAD WHEELS,4481
1805150,166,HBI,9681.5
1805150,117,REGULAR SHRED,19325.8
1805150,119,RAIL CROPS,3212.8
1805150,210,T-BARS,3510.8
1805152,114,PIT SCRAP,4537.3
1805152,113,PIG IRON,32815.6
1805152,126,#1 BUSHELING,71898.6
1805152,117,REGULAR SHRED,20968.2
1805152,119,RAIL CROPS,4029.7
1805152,120,RAILROAD WHEELS,4972.7
1805152,166,HBI,8528.5
1805152,210,T-BARS,4491.5
1805154,210,T-BARS,4761.4
1805154,119,RAIL CROPS,4349
1805154,120,RAILROAD WHEELS,4441.6
1805154,166,HBI,10234.4
1805154,182,MISC SCRAP,10100.6
1805154,126,#1 BUSHELING,63749.8
1805154,114,PIT SCRAP,4013.4
1805154,113,PIG IRON,23103.8
1805154,118,KNOWN COPPER SHRED,27562.1
1805158,118,KNOWN COPPER SHRED,27525.4
1805158,113,PIG IRON,22579.9
1805158,126,#1 BUSHELING,65498.4
1805158,210,T-BARS,4343.2
1805158,119,RAIL CROPS,3835.1
1805158,120,RAILROAD WHEELS,4725.5
1805158,166,HBI,9767.2
1805158,182,MISC SCRAP,10349.6
1805158,114,PIT SCRAP,4327.3
1805162,166,HBI,41813.6
1805162,126,#1 BUSHELING,81699.8
1805164,117,REGULAR SHRED,20540.5
1805164,119,RAIL CROPS,4247.4
1805164,120,RAILROAD WHEELS,4917.9
1805164,166,HBI,10634
1805164,126,#1 BUSHELING,72789.9
1805164,113,PIG IRON,31114.2
1805164,210,T-BARS,4188.9
1805164,114,PIT SCRAP,4291.9
1805166,114,PIT SCRAP,4252
1805166,210,T-BARS,4440.7
1805166,113,PIG IRON,31292.5
1805166,126,#1 BUSHELING,73467.5
1805166,120,RAILROAD WHEELS,4486.9
1805166,166,HBI,10457.1
1805166,117,REGULAR SHRED,20429.8
1805166,119,RAIL CROPS,3852.8
1805168,113,PIG IRON,31484.8
1805168,114,PIT SCRAP,4469.3
1805168,126,#1 BUSHELING,72741.8
1805168,120,RAILROAD WHEELS,4448.8
1805168,166,HBI,10701.2
1805168,117,REGULAR SHRED,20830.8
1805168,119,RAIL CROPS,4284.6
1805168,210,T-BARS,4398.5
1805170,113,PIG IRON,31599.6
1805170,126,#1 BUSHELING,73511.5
1805170,210,T-BARS,4269.7
1805170,120,RAILROAD WHEELS,4478.8
1805170,166,HBI,10530.2
1805170,117,REGULAR SHRED,20757.3
1805170,119,RAIL CROPS,4311.9
1805170,114,PIT SCRAP,4173.5
1805172,120,RAILROAD WHEELS,4585.4
1805172,166,HBI,10939.3
1805172,117,REGULAR SHRED,20411.7
1805172,119,RAIL CROPS,4270.1
1805172,113,PIG IRON,32072.2
1805172,114,PIT SCRAP,4367.2
1805172,126,#1 BUSHELING,71572.9
1805172,210,T-BARS,4188
1805174,114,PIT SCRAP,4487.4
1805174,210,T-BARS,4417.5
1805174,117,REGULAR SHRED,20518.7
1805174,119,RAIL CROPS,4354
1805174,120,RAILROAD WHEELS,4269.7
1805174,166,HBI,10820.5
1805174,126,#1 BUSHELING,71055.3
1805174,113,PIG IRON,31621.3
1805176,114,PIT SCRAP,4375.8
1805176,120,RAILROAD WHEELS,4512.8
1805176,166,HBI,10527.4
1805176,117,REGULAR SHRED,20514.6
1805176,119,RAIL CROPS,4500.1
1805176,210,T-BARS,4189.8
1805176,126,#1 BUSHELING,71769.3
1805176,113,PIG IRON,31654.4
1805178,117,REGULAR SHRED,40657.8
1805178,119,RAIL CROPS,3902.7
1805178,120,RAILROAD WHEELS,4587.2
1805178,166,HBI,10390.9
1805178,126,#1 BUSHELING,58647.3
1805178,113,PIG IRON,25437.5
1805178,210,T-BARS,4139.9
1805178,114,PIT SCRAP,4507.4
1805180,114,PIT SCRAP,4708.7
1805180,210,T-BARS,4339.1
1805180,113,PIG IRON,26111.5
1805180,126,#1 BUSHELING,55864
1805180,120,RAILROAD WHEELS,4749.6
1805180,166,HBI,10890.8
1805180,182,MISC SCRAP,11026.8
1805180,119,RAIL CROPS,4158.1
1805180,118,KNOWN COPPER SHRED,30150.3
1805182,210,T-BARS,4497.4
1805182,114,PIT SCRAP,4364
1805182,113,PIG IRON,25723.3
1805182,119,RAIL CROPS,3431.4
1805182,120,RAILROAD WHEELS,4648.4
1805182,166,HBI,10906.6
1805182,182,MISC SCRAP,10951.5
1805182,126,#1 BUSHELING,58354.7
1805182,118,KNOWN COPPER SHRED,29757.1
1805184,113,PIG IRON,25726.9
1805184,126,#1 BUSHELING,57512.9
1805184,118,KNOWN COPPER SHRED,29582
1805184,120,RAILROAD WHEELS,4304.1
1805184,166,HBI,10688.5
1805184,119,RAIL CROPS,4496.5
1805184,210,T-BARS,4415.3
1805184,114,PIT SCRAP,4504.2
1805184,182,MISC SCRAP,10723.4
1805186,210,T-BARS,4623
1805186,119,RAIL CROPS,4717.4
1805186,120,RAILROAD WHEELS,4411.6
1805186,166,HBI,11446.9
1805186,182,MISC SCRAP,11494.5
1805186,114,PIT SCRAP,4380.8
1805186,113,PIG IRON,26749.7
1805186,126,#1 BUSHELING,53668.2
1805186,118,KNOWN COPPER SHRED,30461.5
1805188,120,RAILROAD WHEELS,5142.8
1805188,166,HBI,10605.5
1805188,182,MISC SCRAP,10748.8
1805188,114,PIT SCRAP,4926.5
1805188,210,T-BARS,4091.4
1805188,119,RAIL CROPS,4659.8
1805188,118,KNOWN COPPER SHRED,29783.8
1805188,126,#1 BUSHELING,57605.8
1805188,113,PIG IRON,24751.2
1805190,118,KNOWN COPPER SHRED,29504
1805190,126,#1 BUSHELING,56820.2
1805190,120,RAILROAD WHEELS,4620.8
1805190,166,HBI,11617
1805190,182,MISC SCRAP,10927.1
1805190,119,RAIL CROPS,4380.3
1805190,113,PIG IRON,25548.6
1805190,114,PIT SCRAP,4477.9
1805190,210,T-BARS,4283.7
1805192,113,PIG IRON,28347.3
1805192,118,KNOWN COPPER SHRED,30670.6
1805192,210,T-BARS,4612.6
1805192,120,RAILROAD WHEELS,5048
1805192,166,HBI,11027.8
1805192,182,MISC SCRAP,11364.8
1805192,119,RAIL CROPS,4428
1805192,126,#1 BUSHELING,58039
1805192,114,PIT SCRAP,4902.4
1805194,113,PIG IRON,26786.5
1805194,126,#1 BUSHELING,59862.9
1805194,118,KNOWN COPPER SHRED,30801.7
1805194,210,T-BARS,5031.7
1805194,119,RAIL CROPS,4354.9
1805194,120,RAILROAD WHEELS,5361
1805194,166,HBI,9122.7
1805194,182,MISC SCRAP,12140
1805194,114,PIT SCRAP,4978.6
1805196,126,#1 BUSHELING,58250.9
1805196,119,RAIL CROPS,4960
1805196,120,RAILROAD WHEELS,6345.8
1805196,166,HBI,10743.8
1805196,182,MISC SCRAP,11070.4
1805196,210,T-BARS,4194.8
1805196,118,KNOWN COPPER SHRED,30204.3
1805196,113,PIG IRON,26322.5
1805196,114,PIT SCRAP,4941.4
1805198,118,KNOWN COPPER SHRED,30470.1
1805198,126,#1 BUSHELING,56950.4
1805198,113,PIG IRON,25789.5
1805198,120,RAILROAD WHEELS,5157.8
1805198,166,HBI,9797.6
1805198,182,MISC SCRAP,11172.4
1805198,119,RAIL CROPS,4086.9
1805198,210,T-BARS,4933.7
1805198,114,PIT SCRAP,4229.8
1805200,113,PIG IRON,32647.8
1805200,126,#1 BUSHELING,71319.3
1805200,117,REGULAR SHRED,20732.8
1805200,119,RAIL CROPS,4419.4
1805200,210,T-BARS,3261.3
1805200,120,RAILROAD WHEELS,5379.2
1805200,166,HBI,10490.2
1805200,114,PIT SCRAP,4384
1805202,120,RAILROAD WHEELS,5039.9
1805202,166,HBI,10810.5
1805202,117,REGULAR SHRED,20685.2
1805202,119,RAIL CROPS,4335.9
1805202,210,T-BARS,4169.9
1805202,113,PIG IRON,31498.4
1805202,126,#1 BUSHELING,72205.6
1805202,114,PIT SCRAP,3978.9
1805206,114,PIT SCRAP,4410.3
1805206,117,REGULAR SHRED,20414.9
1805206,119,RAIL CROPS,4800.8
1805206,120,RAILROAD WHEELS,5053.5
1805206,126,#1 BUSHELING,71787
1805206,113,PIG IRON,32441.9
1805206,210,T-BARS,4381.7
1805208,210,T-BARS,4572.7
1805208,113,PIG IRON,31875.8
1805208,126,#1 BUSHELING,71382.4
1805208,120,RAILROAD WHEELS,5231.3
1805208,166,HBI,10590.5
1805208,117,REGULAR SHRED,20772.7
1805208,119,RAIL CROPS,4292.8
1805208,114,PIT SCRAP,3689.1
1805210,210,T-BARS,3708.1
1805210,120,RAILROAD WHEELS,4379
1805210,166,HBI,9962.7
1805210,117,REGULAR SHRED,19178.8
1805210,119,RAIL CROPS,3459.1
1805210,113,PIG IRON,28560.9
1805210,126,#1 BUSHELING,65482.5
1805210,114,PIT SCRAP,3796.6
1805212,114,PIT SCRAP,3699.1
1805212,210,T-BARS,3550.3
1805212,117,REGULAR SHRED,18520.7
1805212,119,RAIL CROPS,4150.4
1805212,120,RAILROAD WHEELS,4335.4
1805212,166,HBI,9602.6
1805212,113,PIG IRON,28257.9
1805212,126,#1 BUSHELING,66637.8
1805214,114,PIT SCRAP,3934.5
1805214,126,#1 BUSHELING,73067
1805214,113,PIG IRON,30447
1805214,117,REGULAR SHRED,21033.1
1805214,119,RAIL CROPS,4506.4
1805214,120,RAILROAD WHEELS,4466.1
1805214,166,HBI,10402.7
1805214,210,T-BARS,4233.4
1805216,210,T-BARS,4201.6
1805216,113,PIG IRON,32602.9
1805216,117,REGULAR SHRED,21036.7
1805216,119,RAIL CROPS,4056.5
1805216,120,RAILROAD WHEELS,5592.8
1805216,166,HBI,10930.2
1805216,126,#1 BUSHELING,69577.5
1805216,114,PIT SCRAP,4500.1
1805218,114,PIT SCRAP,5235.8
1805218,210,T-BARS,1815.7
1805218,117,REGULAR SHRED,20697
1805218,119,RAIL CROPS,4914.7
1805218,120,RAILROAD WHEELS,5003.6
1805218,166,HBI,11013.7
1805218,126,#1 BUSHELING,71821.9
1805218,113,PIG IRON,31451.2
1805220,113,PIG IRON,26112
1805220,126,#1 BUSHELING,57003
1805220,120,RAILROAD WHEELS,4298.2
1805220,166,HBI,10699.8
1805220,182,MISC SCRAP,10990.1
1805220,119,RAIL CROPS,4707.4
1805220,210,T-BARS,4172.6
1805220,114,PIT SCRAP,4417.1
1805220,118,KNOWN COPPER SHRED,29598.8
1805222,114,PIT SCRAP,3792
1805222,118,KNOWN COPPER SHRED,27419.7
1805222,126,#1 BUSHELING,40721.8
1805222,113,PIG IRON,25080.1
1805222,121,PLATE & STRUCTURAL,21544.3
1805222,210,T-BARS,4297.8
1805222,119,RAIL CROPS,4345.4
1805222,120,RAILROAD WHEELS,4353.1
1805222,166,HBI,10199
1805222,182,MISC SCRAP,10472.6
1805224,120,RAILROAD WHEELS,4426.6
1805224,166,HBI,10140.5
1805224,182,MISC SCRAP,10311.1
1805224,119,RAIL CROPS,4390.3
1805224,121,PLATE & STRUCTURAL,21863.6
1805224,210,T-BARS,4170.8
1805224,113,PIG IRON,24539.4
1805224,126,#1 BUSHELING,40863.3
1805224,118,KNOWN COPPER SHRED,27067.2
1805224,114,PIT SCRAP,4045.1
1805226,121,PLATE & STRUCTURAL,21709
1805226,120,RAILROAD WHEELS,4408.5
1805226,166,HBI,10784.2
1805226,182,MISC SCRAP,10784.6
1805226,119,RAIL CROPS,4672
1805226,118,KNOWN COPPER SHRED,24490.4
1805226,126,#1 BUSHELING,40745.8
1805226,210,T-BARS,4310.9
1805226,113,PIG IRON,25647.5
1805226,114,PIT SCRAP,4400.3
1805228,114,PIT SCRAP,4149.5
1805228,120,RAILROAD WHEELS,4348.6
1805228,166,HBI,10684.4
1805228,117,REGULAR SHRED,29970.7
1805228,119,RAIL CROPS,4364.9
1805228,113,PIG IRON,25596.7
1805228,121,PLATE & STRUCTURAL,21386.9
1805228,210,T-BARS,4331.4
1805228,126,#1 BUSHELING,46258.3
1805230,114,PIT SCRAP,4347.7
1805230,113,PIG IRON,25700.1
1805230,121,PLATE & STRUCTURAL,21509.4
1805230,210,T-BARS,4296.9
1805230,126,#1 BUSHELING,46564.9
1805230,117,REGULAR SHRED,29762
1805230,119,RAIL CROPS,4438
1805230,120,RAILROAD WHEELS,4431.6
1805230,166,HBI,10722
1805232,114,PIT SCRAP,4431.1
1805232,113,PIG IRON,26073.4
1805232,120,RAILROAD WHEELS,4509.2
1805232,166,HBI,10890.3
1805232,117,REGULAR SHRED,28862.1
1805232,119,RAIL CROPS,4285.1
1805232,126,#1 BUSHELING,46417.1
1805232,121,PLATE & STRUCTURAL,21685.4
1805232,210,T-BARS,4392.1
1805234,120,RAILROAD WHEELS,4287.4
1805234,166,HBI,10870.4
1805234,121,PLATE & STRUCTURAL,21567.4
1805234,210,T-BARS,4601.7
1805234,113,PIG IRON,25803.1
1805234,126,#1 BUSHELING,46371.3
1805234,117,REGULAR SHRED,29913.5
1805234,119,RAIL CROPS,4501.9
1805234,114,PIT SCRAP,4045.6
1805236,121,PLATE & STRUCTURAL,21506.7
1805236,210,T-BARS,4265.6
1805236,117,REGULAR SHRED,29738
1805236,119,RAIL CROPS,4407.6
1805236,113,PIG IRON,25841.6
1805236,126,#1 BUSHELING,46896.1
1805236,120,RAILROAD WHEELS,4454.3
1805236,166,HBI,10851.8
1805236,114,PIT SCRAP,4354.9
1805238,120,RAILROAD WHEELS,3720.4
1805238,166,HBI,9634.8
1805238,113,PIG IRON,23057.9
1805238,117,REGULAR SHRED,25965
1805238,119,RAIL CROPS,4016.1
1805238,121,PLATE & STRUCTURAL,18822.7
1805238,210,T-BARS,3862.3
1805238,126,#1 BUSHELING,41612.2
1805238,114,PIT SCRAP,3889.6
1805240,113,PIG IRON,25709.6
1805240,114,PIT SCRAP,4221.1
1805240,120,RAILROAD WHEELS,4274.2
1805240,166,HBI,10731.6
1805240,182,MISC SCRAP,10740.2
1805240,119,RAIL CROPS,4301
1805240,121,PLATE & STRUCTURAL,21712.6
1805240,210,T-BARS,4434.8
1805240,126,#1 BUSHELING,41134.1
1805240,118,KNOWN COPPER SHRED,25238.8
1805242,126,#1 BUSHELING,42066.2
1805242,114,PIT SCRAP,4402.6
1805242,120,RAILROAD WHEELS,4294.6
1805242,166,HBI,10816.4
1805242,182,MISC SCRAP,10565.5
1805242,119,RAIL CROPS,4412.6
1805242,113,PIG IRON,25666.1
1805242,118,KNOWN COPPER SHRED,24332.5
1805242,121,PLATE & STRUCTURAL,21736.2
1805242,210,T-BARS,4159.9
1805244,114,PIT SCRAP,3887.7
1805244,126,#1 BUSHELING,38622.1
1805244,113,PIG IRON,24192.8
1805244,119,RAIL CROPS,3980.3
1805244,121,PLATE & STRUCTURAL,20099.2
1805244,210,T-BARS,4137.2
1805244,118,KNOWN COPPER SHRED,24093
1805244,120,RAILROAD WHEELS,4105.5
1805244,166,HBI,10051.2
1805244,182,MISC SCRAP,10212.2
1805246,126,#1 BUSHELING,46869.8
1805246,121,PLATE & STRUCTURAL,20870.7
1805246,210,T-BARS,4315.5
1805246,117,REGULAR SHRED,31266.6
1805246,119,RAIL CROPS,4525
1805246,120,RAILROAD WHEELS,4036.1
1805246,166,HBI,10626.3
1805246,114,PIT SCRAP,4380.8
1805246,113,PIG IRON,25606.7
1805248,121,PLATE & STRUCTURAL,21555.2
1805248,210,T-BARS,4361.3
1805248,126,#1 BUSHELING,46748.6
1805248,120,RAILROAD WHEELS,4351.8
1805248,166,HBI,10643.1
1805248,113,PIG IRON,25776.3
1805248,117,REGULAR SHRED,29774.3
1805248,119,RAIL CROPS,4438.4
1805248,114,PIT SCRAP,4258.8
1805250,114,PIT SCRAP,4288.7
1805250,117,REGULAR SHRED,31309.7
1805250,119,RAIL CROPS,4174.4
1805250,113,PIG IRON,25413.9
1805250,120,RAILROAD WHEELS,4373.1
1805250,166,HBI,10752.9
1805250,126,#1 BUSHELING,46118.2
1805250,121,PLATE & STRUCTURAL,21057.1
1805250,210,T-BARS,4102.3
1805252,114,PIT SCRAP,3949
1805252,126,#1 BUSHELING,42059.4
1805252,121,PLATE & STRUCTURAL,22150.8
1805252,210,T-BARS,4215.2
1805252,119,RAIL CROPS,4840.3
1805252,113,PIG IRON,24990.2
1805252,120,RAILROAD WHEELS,5431.8
1805252,166,HBI,10219.4
1805252,182,MISC SCRAP,10512.9
1805252,118,KNOWN COPPER SHRED,23947
1805254,114,PIT SCRAP,4438.9
1805254,120,RAILROAD WHEELS,6502.7
1805254,166,HBI,10025.3
1805254,182,MISC SCRAP,10659.4
1805254,126,#1 BUSHELING,42141
1805254,113,PIG IRON,25155.4
1805254,119,RAIL CROPS,4658.9
1805254,121,PLATE & STRUCTURAL,22150.3
1805254,210,T-BARS,4197.5
1805254,118,KNOWN COPPER SHRED,22341.7
1805256,113,PIG IRON,27638.3
1805256,114,PIT SCRAP,2381.8
1805256,120,RAILROAD WHEELS,4520.1
1805256,166,HBI,10760.1
1805256,182,MISC SCRAP,10891.2
1805256,119,RAIL CROPS,4938.7
1805256,121,PLATE & STRUCTURAL,22642.5
1805256,210,T-BARS,3758
1805256,126,#1 BUSHELING,42485.8
1805256,118,KNOWN COPPER SHRED,22708.7
1805258,118,KNOWN COPPER SHRED,24056.3
1805258,120,RAILROAD WHEELS,6744.9
1805258,166,HBI,10087.5
1805258,182,MISC SCRAP,10300.6
1805258,113,PIG IRON,24087.6
1805258,119,RAIL CROPS,4393.5
